year,month,crop,state,season,rainfall_mm,temperature_c,demand_index,inflation_rate,price_per_quintal
2024,3,Potato,Punjab,Rabi,131.0,25.0,1.005,27.5,1118.98
2024,3,Potato,Haryana,Rabi,94.6,27.8,1.062,27.5,1067.09
2024,3,Potato,UP,Rabi,108.7,27.2,1.046,27.5,1200.74
2024,3,Potato,Maharashtra,Rabi,103.4,24.5,1.028,27.5,1101.74
2024,3,Potato,Karnataka,Rabi,106.7,28.3,1.077,27.5,1077.55
2024,3,Potato,Andhra Pradesh,Rabi,106.3,28.5,1.066,27.5,1203.85
2024,3,Potato,Madhya Pradesh,Rabi,105.2,27.4,1.058,27.5,1121.66
2024,3,Potato,Rajasthan,Rabi,111.8,25.6,1.041,27.5,1164.45
2024,3,Potato,Gujarat,Rabi,96.8,25.5,1.076,27.5,1081.65
2024,3,Potato,Bihar,Rabi,116.3,23.4,1.074,27.5,1188.44
2024,3,Potato,West Bengal,Rabi,95.4,27.3,1.093,27.5,1039.11
2024,3,Potato,Tamil Nadu,Rabi,89.9,26.5,1.054,27.5,1186.78
2024,3,Tomato,Punjab,Year-round,155.3,25.8,1.091,27.5,1809.72
2024,3,Tomato,Haryana,Year-round,121.1,25.5,1.045,27.5,1838.93
2024,3,Tomato,UP,Year-round,153.3,24.6,1.013,27.5,1953.36
2024,3,Tomato,Maharashtra,Year-round,125.3,23.3,1.013,27.5,1796.13
2024,3,Tomato,Karnataka,Year-round,138.0,24.9,1.014,27.5,1757.53
2024,3,Tomato,Andhra Pradesh,Year-round,143.4,23.7,1.006,27.5,1785.49
2024,3,Tomato,Madhya Pradesh,Year-round,172.7,26.6,1.085,27.5,1696.11
2024,3,Tomato,Rajasthan,Year-round,157.2,23.0,1.072,27.5,1748.47
2024,3,Tomato,Gujarat,Year-round,143.8,25.9,1.07,27.5,1744.7
2024,3,Tomato,Bihar,Year-round,149.1,27.8,1.007,27.5,1680.14
2024,3,Tomato,West Bengal,Year-round,158.0,25.0,1.027,27.5,1917.37
2024,3,Tomato,Tamil Nadu,Year-round,154.8,24.2,1.011,27.5,1744.7
2024,3,Onion,Punjab,Rabi,114.0,32.0,1.088,27.5,2304.75
2024,3,Onion,Haryana,Rabi,116.8,27.3,1.055,27.5,2145.72
2024,3,Onion,UP,Rabi,119.0,30.1,1.123,27.5,2149.49
2024,3,Onion,Maharashtra,Rabi,92.6,32.3,1.056,27.5,2404.25
2024,3,Onion,Karnataka,Rabi,127.9,31.6,1.088,27.5,2185.76
2024,3,Onion,Andhra Pradesh,Rabi,136.4,28.0,1.095,27.5,2109.87
2024,3,Onion,Madhya Pradesh,Rabi,136.4,26.7,1.144,27.5,2258.13
2024,3,Onion,Rajasthan,Rabi,117.7,28.9,1.075,27.5,2428.11
2024,3,Onion,Gujarat,Rabi,92.8,30.8,1.124,27.5,2285.54
2024,3,Onion,Bihar,Rabi,129.9,27.9,1.115,27.5,2272.57
2024,3,Onion,West Bengal,Rabi,116.7,30.7,1.084,27.5,2311.67
2024,3,Onion,Tamil Nadu,Rabi,75.8,31.0,1.117,27.5,2431.52
2024,3,Soybean,Punjab,Kharif,56.3,31.7,0.953,27.5,6195.98
2024,3,Soybean,Haryana,Kharif,49.4,31.2,0.974,27.5,5993.81
2024,3,Soybean,UP,Kharif,87.6,35.3,0.915,27.5,5826.94
2024,3,Soybean,Maharashtra,Kharif,54.4,34.5,0.911,27.5,6119.66
2024,3,Soybean,Karnataka,Kharif,61.4,34.6,0.932,27.5,6189.91
2024,3,Soybean,Andhra Pradesh,Kharif,90.1,32.5,0.966,27.5,6208.66
2024,3,Soybean,Madhya Pradesh,Kharif,0.5,34.6,0.904,27.5,5587.01
2024,3,Soybean,Rajasthan,Kharif,44.9,34.0,0.914,27.5,6085.2
2024,3,Soybean,Gujarat,Kharif,103.8,32.5,0.929,27.5,6051.32
2024,3,Soybean,Bihar,Kharif,87.7,34.1,0.912,27.5,5551.2
2024,3,Soybean,West Bengal,Kharif,85.5,33.7,0.986,27.5,6058.82
2024,3,Soybean,Tamil Nadu,Kharif,67.9,33.4,0.901,27.5,5543.28
2024,3,Cotton,Punjab,Kharif,112.7,33.4,1.047,27.5,10374.25
2024,3,Cotton,Haryana,Kharif,100.1,31.5,1.079,27.5,10655.98
2024,3,Cotton,UP,Kharif,142.8,33.7,0.989,27.5,10767.49
2024,3,Cotton,Maharashtra,Kharif,126.4,31.3,0.995,27.5,11027.62
2024,3,Cotton,Karnataka,Kharif,96.5,35.9,1.017,27.5,11230.18
2024,3,Cotton,Andhra Pradesh,Kharif,84.4,32.4,1.083,27.5,10064.0
2024,3,Cotton,Madhya Pradesh,Kharif,124.8,30.9,1.083,27.5,10809.38
2024,3,Cotton,Rajasthan,Kharif,79.7,32.0,0.99,27.5,10842.14
2024,3,Cotton,Gujarat,Kharif,147.8,33.4,1.071,27.5,10199.29
2024,3,Cotton,Bihar,Kharif,122.6,31.9,1.04,27.5,11164.02
2024,3,Cotton,West Bengal,Kharif,113.2,32.8,0.987,27.5,10610.22
2024,3,Cotton,Tamil Nadu,Kharif,119.7,30.2,1.017,27.5,10707.02
2024,3,Sugarcane,Punjab,Year-round,108.6,27.1,1.096,27.5,514.67
2024,3,Sugarcane,Haryana,Year-round,128.0,30.1,1.062,27.5,497.4
2024,3,Sugarcane,UP,Year-round,155.7,28.3,1.127,27.5,514.33
2024,3,Sugarcane,Maharashtra,Year-round,142.3,31.4,1.134,27.5,469.74
2024,3,Sugarcane,Karnataka,Year-round,116.3,26.1,1.071,27.5,473.64
2024,3,Sugarcane,Andhra Pradesh,Year-round,115.7,30.1,1.118,27.5,512.05
2024,3,Sugarcane,Madhya Pradesh,Year-round,83.7,28.3,1.11,27.5,459.08
2024,3,Sugarcane,Rajasthan,Year-round,98.5,27.7,1.087,27.5,505.91
2024,3,Sugarcane,Gujarat,Year-round,127.3,30.2,1.143,27.5,452.78
2024,3,Sugarcane,Bihar,Year-round,108.4,31.3,1.136,27.5,507.46
2024,3,Sugarcane,West Bengal,Year-round,142.5,26.9,1.049,27.5,500.93
2024,3,Sugarcane,Tamil Nadu,Year-round,151.8,30.1,1.058,27.5,478.46
2024,3,Chilli,Punjab,Kharif,169.7,27.9,1.184,27.5,12764.65
2024,3,Chilli,Haryana,Kharif,143.0,23.9,1.143,27.5,13637.03
2024,3,Chilli,UP,Kharif,157.8,22.9,1.137,27.5,13386.89
2024,3,Chilli,Maharashtra,Kharif,119.1,26.7,1.151,27.5,13549.64
2024,3,Chilli,Karnataka,Kharif,107.0,25.7,1.172,27.5,13103.62
2024,3,Chilli,Andhra Pradesh,Kharif,158.7,22.8,1.093,27.5,14563.6
2024,3,Chilli,Madhya Pradesh,Kharif,184.3,22.7,1.124,27.5,14169.5
2024,3,Chilli,Rajasthan,Kharif,175.7,28.2,1.12,27.5,14367.83
2024,3,Chilli,Gujarat,Kharif,168.0,26.6,1.083,27.5,12450.95
2024,3,Chilli,Bihar,Kharif,157.1,23.3,1.162,27.5,13370.77
2024,3,Chilli,West Bengal,Kharif,133.3,24.7,1.163,27.5,13856.85
2024,3,Chilli,Tamil Nadu,Kharif,150.9,24.8,1.101,27.5,13116.6
2024,3,Gram,Punjab,Rabi,91.6,28.4,0.932,27.5,7649.68
2024,3,Gram,Haryana,Rabi,142.3,30.4,0.933,27.5,7244.83
2024,3,Gram,UP,Rabi,118.1,26.8,0.953,27.5,7784.58
2024,3,Gram,Maharashtra,Rabi,94.1,27.6,0.941,27.5,7982.69
2024,3,Gram,Karnataka,Rabi,109.9,28.5,1.021,27.5,7163.97
2024,3,Gram,Andhra Pradesh,Rabi,131.5,27.8,0.958,27.5,7976.32
2024,3,Gram,Madhya Pradesh,Rabi,129.5,29.4,0.937,27.5,7663.69
2024,3,Gram,Rajasthan,Rabi,60.1,27.0,0.942,27.5,8163.49
2024,3,Gram,Gujarat,Rabi,122.7,28.8,0.974,27.5,7170.05
2024,3,Gram,Bihar,Rabi,78.1,26.1,0.945,27.5,7558.81
2024,3,Gram,West Bengal,Rabi,125.0,27.7,1.026,27.5,8050.89
2024,3,Gram,Tamil Nadu,Rabi,116.9,30.8,0.972,27.5,7825.22
2024,3,Mustard,Punjab,Rabi,108.9,17.5,1.072,27.5,8014.3
2024,3,Mustard,Haryana,Rabi,123.2,17.6,1.062,27.5,7865.61
2024,3,Mustard,UP,Rabi,113.6,19.8,1.051,27.5,8808.73
2024,3,Mustard,Maharashtra,Rabi,117.6,20.0,1.04,27.5,8536.06
2024,3,Mustard,Karnataka,Rabi,104.2,18.8,1.071,27.5,7741.82
2024,3,Mustard,Andhra Pradesh,Rabi,141.9,15.2,1.076,27.5,8291.28
2024,3,Mustard,Madhya Pradesh,Rabi,119.0,19.6,0.999,27.5,8837.02
2024,3,Mustard,Rajasthan,Rabi,139.5,18.8,1.069,27.5,8353.56
2024,3,Mustard,Gujarat,Rabi,121.2,16.9,1.02,27.5,7964.91
2024,3,Mustard,Bihar,Rabi,135.6,19.4,1.056,27.5,7917.21
2024,3,Mustard,West Bengal,Rabi,98.3,16.6,1.062,27.5,8762.85
2024,3,Mustard,Tamil Nadu,Rabi,106.6,18.2,1.066,27.5,8689.4
2024,4,Wheat,Punjab,Rabi,96.7,30.4,0.833,27.5,2541.4
2024,4,Wheat,Haryana,Rabi,91.2,32.3,0.894,27.5,2710.81
2024,4,Wheat,UP,Rabi,93.0,33.2,0.85,27.5,2423.81
2024,4,Wheat,Maharashtra,Rabi,73.4,31.8,0.877,27.5,2566.29
2024,4,Wheat,Karnataka,Rabi,99.3,33.3,0.842,27.5,2758.35
2024,4,Wheat,Andhra Pradesh,Rabi,97.6,31.6,0.827,27.5,2506.27
2024,4,Wheat,Madhya Pradesh,Rabi,80.9,33.0,0.894,27.5,2530.3
2024,4,Wheat,Rajasthan,Rabi,97.3,31.8,0.875,27.5,2708.75
2024,4,Wheat,Gujarat,Rabi,93.9,30.2,0.866,27.5,2584.72
2024,4,Wheat,Bihar,Rabi,97.1,30.8,0.897,27.5,2431.9
2024,4,Wheat,West Bengal,Rabi,93.9,32.5,0.897,27.5,2375.36
2024,4,Wheat,Tamil Nadu,Rabi,86.5,28.6,0.861,27.5,2422.12
2024,4,Rice,Punjab,Kharif,200.1,30.1,0.896,27.5,2840.18
2024,4,Rice,Haryana,Kharif,158.0,26.4,0.898,27.5,2637.72
2024,4,Rice,UP,Kharif,212.9,30.4,0.902,27.5,2708.02
2024,4,Rice,Maharashtra,Kharif,171.5,26.8,0.857,27.5,2759.96
2024,4,Rice,Karnataka,Kharif,170.9,27.3,0.903,27.5,2670.73
2024,4,Rice,Andhra Pradesh,Kharif,188.7,28.8,0.888,27.5,2464.03
2024,4,Rice,Madhya Pradesh,Kharif,164.2,29.7,0.885,27.5,2744.81
2024,4,Rice,Rajasthan,Kharif,162.1,27.2,0.885,27.5,2573.39
2024,4,Rice,Gujarat,Kharif,173.2,30.4,0.867,27.5,2779.58
2024,4,Rice,Bihar,Kharif,162.7,30.0,0.86,27.5,2734.04
2024,4,Rice,West Bengal,Kharif,212.7,27.4,0.878,27.5,2668.67
2024,4,Rice,Tamil Nadu,Kharif,195.1,30.7,0.887,27.5,2489.53
2024,4,Maize,Punjab,Kharif,149.0,30.8,0.883,27.5,2712.61
2024,4,Maize,Haryana,Kharif,131.4,30.5,0.913,27.5,3113.35
2024,4,Maize,UP,Kharif,153.6,29.7,0.89,27.5,3026.05
2024,4,Maize,Maharashtra,Kharif,161.3,28.9,0.869,27.5,2968.26
2024,4,Maize,Karnataka,Kharif,131.2,29.7,0.928,27.5,2953.79
2024,4,Maize,Andhra Pradesh,Kharif,118.8,30.3,0.885,27.5,3078.88
2024,4,Maize,Madhya Pradesh,Kharif,179.6,25.9,0.925,27.5,2798.36
2024,4,Maize,Rajasthan,Kharif,105.5,29.5,0.888,27.5,2902.03
2024,4,Maize,Gujarat,Kharif,143.1,25.0,0.905,27.5,2820.2
2024,4,Maize,Bihar,Kharif,111.5,29.1,0.871,27.5,2841.19
2024,4,Maize,West Bengal,Kharif,146.5,25.3,0.889,27.5,2765.64
2024,4,Maize,Tamil Nadu,Kharif,167.3,29.5,0.877,27.5,3000.04
2024,4,Potato,Punjab,Rabi,116.0,29.1,0.851,27.5,884.43
2024,4,Potato,Haryana,Rabi,155.5,30.0,0.872,27.5,959.08
2024,4,Potato,UP,Rabi,129.9,28.7,0.931,27.5,1002.06
2024,4,Potato,Maharashtra,Rabi,118.3,32.4,0.877,27.5,926.08
2024,4,Potato,Karnataka,Rabi,113.3,33.0,0.882,27.5,884.25
2024,4,Potato,Andhra Pradesh,Rabi,107.3,30.1,0.903,27.5,952.72
2024,4,Potato,Madhya Pradesh,Rabi,114.3,29.2,0.902,27.5,880.8
2024,4,Potato,Rajasthan,Rabi,91.8,30.1,0.897,27.5,893.89
2024,4,Potato,Gujarat,Rabi,144.6,31.2,0.927,27.5,1000.36
2024,4,Potato,Bihar,Rabi,158.3,31.1,0.876,27.5,894.25
2024,4,Potato,West Bengal,Rabi,100.6,34.8,0.854,27.5,977.11
2024,4,Potato,Tamil Nadu,Rabi,99.7,31.0,0.916,27.5,867.47
2024,4,Tomato,Punjab,Year-round,173.0,20.1,0.942,27.5,1631.03
2024,4,Tomato,Haryana,Year-round,168.6,22.0,0.967,27.5,1528.76
2024,4,Tomato,UP,Year-round,180.0,25.8,0.93,27.5,1617.29
2024,4,Tomato,Maharashtra,Year-round,196.5,23.3,0.946,27.5,1438.24
2024,4,Tomato,Karnataka,Year-round,178.6,20.9,0.926,27.5,1559.57
2024,4,Tomato,Andhra Pradesh,Year-round,132.1,27.9,0.91,27.5,1611.81
2024,4,Tomato,Madhya Pradesh,Year-round,158.9,20.9,0.946,27.5,1577.77
2024,4,Tomato,Rajasthan,Year-round,144.3,22.9,0.947,27.5,1534.77
2024,4,Tomato,Gujarat,Year-round,160.8,24.8,0.96,27.5,1575.23
2024,4,Tomato,Bihar,Year-round,200.7,21.2,0.967,27.5,1627.34
2024,4,Tomato,West Bengal,Year-round,194.8,21.8,0.992,27.5,1449.13
2024,4,Tomato,Tamil Nadu,Year-round,151.4,20.0,0.949,27.5,1584.6
2024,4,Onion,Punjab,Rabi,131.2,36.8,0.931,27.5,1767.07
2024,4,Onion,Haryana,Rabi,146.1,33.2,0.897,27.5,1841.84
2024,4,Onion,UP,Rabi,130.1,35.1,0.851,27.5,1707.57
2024,4,Onion,Maharashtra,Rabi,150.8,33.0,0.931,27.5,1715.13
2024,4,Onion,Karnataka,Rabi,165.4,34.9,0.905,27.5,1801.47
2024,4,Onion,Andhra Pradesh,Rabi,120.6,33.4,0.877,27.5,1679.58
2024,4,Onion,Madhya Pradesh,Rabi,164.3,36.1,0.906,27.5,1633.32
2024,4,Onion,Rajasthan,Rabi,159.6,35.6,0.919,27.5,1721.6
2024,4,Onion,Gujarat,Rabi,92.1,33.1,0.914,27.5,1638.35
2024,4,Onion,Bihar,Rabi,164.9,32.8,0.889,27.5,1756.45
2024,4,Onion,West Bengal,Rabi,141.2,32.3,0.902,27.5,1687.68
2024,4,Onion,Tamil Nadu,Rabi,130.9,34.1,0.891,27.5,1741.62
2024,4,Soybean,Punjab,Kharif,39.2,31.0,0.919,27.5,6399.9
2024,4,Soybean,Haryana,Kharif,39.2,31.6,0.933,27.5,6488.82
2024,4,Soybean,UP,Kharif,39.7,28.8,0.939,27.5,6453.15
2024,4,Soybean,Maharashtra,Kharif,41.3,30.5,0.953,27.5,6668.28
2024,4,Soybean,Karnataka,Kharif,34.0,33.2,0.889,27.5,6513.69
2024,4,Soybean,Andhra Pradesh,Kharif,21.2,32.7,0.934,27.5,6588.71
2024,4,Soybean,Madhya Pradesh,Kharif,57.1,31.6,0.914,27.5,6442.32
2024,4,Soybean,Rajasthan,Kharif,53.2,30.2,0.905,27.5,6043.34
2024,4,Soybean,Gujarat,Kharif,33.9,29.9,0.929,27.5,6878.11
2024,4,Soybean,Bihar,Kharif,46.1,30.2,0.878,27.5,6743.52
2024,4,Soybean,West Bengal,Kharif,73.2,30.0,0.918,27.5,6619.43
2024,4,Soybean,Tamil Nadu,Kharif,76.1,29.8,0.893,27.5,6734.73
2024,4,Cotton,Punjab,Kharif,89.5,25.3,0.834,27.5,7707.84
2024,4,Cotton,Haryana,Kharif,140.3,26.1,0.845,27.5,8569.7
2024,4,Cotton,UP,Kharif,120.3,25.7,0.883,27.5,8447.26
2024,4,Cotton,Maharashtra,Kharif,142.2,25.1,0.85,27.5,7773.69
2024,4,Cotton,Karnataka,Kharif,117.1,28.0,0.88,27.5,8766.16
2024,4,Cotton,Andhra Pradesh,Kharif,100.0,23.6,0.837,27.5,8413.95
2024,4,Cotton,Madhya Pradesh,Kharif,74.8,27.6,0.896,27.5,8770.9
2024,4,Cotton,Rajasthan,Kharif,94.3,27.2,0.874,27.5,8007.37
2024,4,Cotton,Gujarat,Kharif,122.8,24.1,0.881,27.5,7941.78
2024,4,Cotton,Bihar,Kharif,118.8,30.5,0.905,27.5,8847.75
2024,4,Cotton,West Bengal,Kharif,128.8,32.2,0.907,27.5,8643.98
2024,4,Cotton,Tamil Nadu,Kharif,105.5,26.8,0.888,27.5,8366.52
2024,4,Sugarcane,Punjab,Year-round,131.4,24.4,1.096,27.5,445.98
2024,4,Sugarcane,Haryana,Year-round,89.9,26.8,1.056,27.5,475.01
2024,4,Sugarcane,UP,Year-round,106.4,24.3,1.13,27.5,420.6
2024,4,Sugarcane,Maharashtra,Year-round,127.2,26.1,1.112,27.5,444.04
2024,4,Sugarcane,Karnataka,Year-round,91.3,30.8,1.06,27.5,425.09
2024,4,Sugarcane,Andhra Pradesh,Year-round,106.3,27.5,1.143,27.5,462.84
2024,4,Sugarcane,Madhya Pradesh,Year-round,101.2,26.2,1.104,27.5,482.91
2024,4,Sugarcane,Rajasthan,Year-round,107.9,23.9,1.124,27.5,435.17
2024,4,Sugarcane,Gujarat,Year-round,98.6,24.9,1.153,27.5,416.65
2024,4,Sugarcane,Bihar,Year-round,84.9,23.7,1.085,27.5,425.31
2024,4,Sugarcane,West Bengal,Year-round,120.3,25.0,1.115,27.5,486.88
2024,4,Sugarcane,Tamil Nadu,Year-round,85.5,22.2,1.115,27.5,468.3
2024,4,Chilli,Punjab,Kharif,141.2,21.1,1.032,27.5,10934.08
2024,4,Chilli,Haryana,Kharif,173.1,21.0,1.02,27.5,11685.95
2024,4,Chilli,UP,Kharif,146.9,16.2,1.067,27.5,11979.86
2024,4,Chilli,Maharashtra,Kharif,174.9,21.2,1.088,27.5,11897.55
2024,4,Chilli,Karnataka,Kharif,135.1,17.7,1.048,27.5,11756.88
2024,4,Chilli,Andhra Pradesh,Kharif,179.1,23.3,1.05,27.5,11129.84
2024,4,Chilli,Madhya Pradesh,Kharif,178.0,21.8,1.014,27.5,11412.71
2024,4,Chilli,Rajasthan,Kharif,161.4,21.0,1.042,27.5,11361.1
2024,4,Chilli,Gujarat,Kharif,147.8,22.3,1.003,27.5,11148.79
2024,4,Chilli,Bihar,Kharif,157.1,18.6,1.087,27.5,10734.76
2024,4,Chilli,West Bengal,Kharif,175.0,23.5,1.029,27.5,11054.62
2024,4,Chilli,Tamil Nadu,Kharif,178.1,23.5,1.028,27.5,11976.57
2024,4,Gram,Punjab,Rabi,95.6,36.3,0.82,27.5,6016.56
2024,4,Gram,Haryana,Rabi,73.3,35.7,0.83,27.5,5748.74
2024,4,Gram,UP,Rabi,100.1,36.4,0.867,27.5,6032.26
2024,4,Gram,Maharashtra,Rabi,100.8,35.9,0.887,27.5,5716.48
2024,4,Gram,Karnataka,Rabi,93.0,37.0,0.825,27.5,6195.27
2024,4,Gram,Andhra Pradesh,Rabi,88.4,31.3,0.831,27.5,6574.45
2024,4,Gram,Madhya Pradesh,Rabi,64.7,30.6,0.83,27.5,5904.82
2024,4,Gram,Rajasthan,Rabi,127.7,33.9,0.846,27.5,6414.45
2024,4,Gram,Gujarat,Rabi,55.1,35.0,0.853,27.5,6181.17
2024,4,Gram,Bihar,Rabi,54.0,33.1,0.854,27.5,6600.05
2024,4,Gram,West Bengal,Rabi,115.6,35.2,0.896,27.5,5863.69
2024,4,Gram,Tamil Nadu,Rabi,100.1,32.7,0.865,27.5,6176.5
2024,4,Mustard,Punjab,Rabi,204.2,34.7,0.868,27.5,5796.98
2024,4,Mustard,Haryana,Rabi,188.0,36.6,0.823,27.5,6497.29
2024,4,Mustard,UP,Rabi,195.5,35.8,0.833,27.5,6704.52
2024,4,Mustard,Maharashtra,Rabi,170.8,34.8,0.834,27.5,6663.65
2024,4,Mustard,Karnataka,Rabi,213.9,33.1,0.857,27.5,6122.54
2024,4,Mustard,Andhra Pradesh,Rabi,194.3,34.3,0.818,27.5,6047.95
2024,4,Mustard,Madhya Pradesh,Rabi,196.1,32.4,0.886,27.5,6488.65
2024,4,Mustard,Rajasthan,Rabi,214.4,33.7,0.888,27.5,6138.07
2024,4,Mustard,Gujarat,Rabi,209.0,34.6,0.884,27.5,6651.4
2024,4,Mustard,Bihar,Rabi,179.4,35.0,0.861,27.5,6185.4
2024,4,Mustard,West Bengal,Rabi,184.1,33.6,0.845,27.5,6032.43
2024,4,Mustard,Tamil Nadu,Rabi,165.0,36.1,0.882,27.5,6251.37
2024,5,Wheat,Punjab,Rabi,201.8,38.4,0.997,27.5,2952.54
2024,5,Wheat,Haryana,Rabi,226.7,40.0,1.043,27.5,2663.73
2024,5,Wheat,UP,Rabi,235.2,37.2,1.046,27.5,2715.01
2024,5,Wheat,Maharashtra,Rabi,196.7,38.3,1.082,27.5,2838.78
2024,5,Wheat,Karnataka,Rabi,230.4,37.8,1.01,27.5,3002.39
2024,5,Wheat,Andhra Pradesh,Rabi,209.4,43.4,1.074,27.5,2732.04
2024,5,Wheat,Madhya Pradesh,Rabi,202.3,40.7,1.063,27.5,2848.23
2024,5,Wheat,Rajasthan,Rabi,184.8,40.3,1.087,27.5,3004.13
2024,5,Wheat,Gujarat,Rabi,194.4,40.2,0.997,27.5,2697.04
2024,5,Wheat,Bihar,Rabi,251.5,44.0,1.048,27.5,2664.19
2024,5,Wheat,West Bengal,Rabi,237.7,40.5,1.082,27.5,2828.17
2024,5,Wheat,Tamil Nadu,Rabi,205.1,38.4,0.988,27.5,2687.94
2024,5,Rice,Punjab,Kharif,85.9,33.3,1.011,27.5,2500.98
2024,5,Rice,Haryana,Kharif,118.1,33.9,0.985,27.5,2751.98
2024,5,Rice,UP,Kharif,87.3,35.1,1.036,27.5,2486.5
2024,5,Rice,Maharashtra,Kharif,105.1,37.7,1.023,27.5,2556.49
2024,5,Rice,Karnataka,Kharif,115.0,33.0,0.991,27.5,2564.75
2024,5,Rice,Andhra Pradesh,Kharif,76.4,34.8,1.046,27.5,2650.87
2024,5,Rice,Madhya Pradesh,Kharif,123.7,34.7,1.055,27.5,2889.99
2024,5,Rice,Rajasthan,Kharif,105.8,32.4,1.019,27.5,2555.87
2024,5,Rice,Gujarat,Kharif,94.4,31.4,1.035,27.5,2631.51
2024,5,Rice,Bihar,Kharif,115.7,35.4,1.043,27.5,2520.6
2024,5,Rice,West Bengal,Kharif,107.2,33.3,1.062,27.5,2566.95
2024,5,Rice,Tamil Nadu,Kharif,85.3,35.4,1.038,27.5,2837.99
2024,5,Maize,Punjab,Kharif,149.9,40.3,1.045,27.5,2706.42
2024,5,Maize,Haryana,Kharif,149.6,42.2,0.992,27.5,2816.84
2024,5,Maize,UP,Kharif,145.1,39.4,1.087,27.5,2917.13
2024,5,Maize,Maharashtra,Kharif,122.2,40.1,1.002,27.5,2792.54
2024,5,Maize,Karnataka,Kharif,134.1,41.6,1.022,27.5,2979.85
2024,5,Maize,Andhra Pradesh,Kharif,126.3,40.5,1.017,27.5,2793.56
2024,5,Maize,Madhya Pradesh,Kharif,143.3,42.0,1.01,27.5,2944.22
2024,5,Maize,Rajasthan,Kharif,118.8,40.6,1.039,27.5,2930.87
2024,5,Maize,Gujarat,Kharif,129.2,37.0,0.999,27.5,2931.99
2024,5,Maize,Bihar,Kharif,133.0,36.7,1.001,27.5,2728.61
2024,5,Maize,West Bengal,Kharif,151.3,38.0,1.059,27.5,2762.99
2024,5,Maize,Tamil Nadu,Kharif,123.4,44.4,1.005,27.5,2633.14
2024,5,Potato,Punjab,Rabi,113.6,36.5,0.956,27.5,1044.65
2024,5,Potato,Haryana,Rabi,88.8,36.4,1.042,27.5,1025.44
2024,5,Potato,UP,Rabi,94.6,38.9,1.047,27.5,1061.07
2024,5,Potato,Maharashtra,Rabi,91.8,38.1,1.023,27.5,953.91
2024,5,Potato,Karnataka,Rabi,113.4,38.8,0.958,27.5,1048.57
2024,5,Potato,Andhra Pradesh,Rabi,115.8,38.2,0.998,27.5,1007.27
2024,5,Potato,Madhya Pradesh,Rabi,130.5,36.3,0.99,27.5,966.46
2024,5,Potato,Rajasthan,Rabi,126.5,38.3,1.024,27.5,969.88
2024,5,Potato,Gujarat,Rabi,138.4,33.4,0.982,27.5,1047.43
2024,5,Potato,Bihar,Rabi,94.2,38.4,1.046,27.5,1059.48
2024,5,Potato,West Bengal,Rabi,112.3,37.3,1.047,27.5,1018.66
2024,5,Potato,Tamil Nadu,Rabi,87.0,41.2,0.991,27.5,1078.43
2024,5,Tomato,Punjab,Year-round,171.3,40.3,0.963,27.5,1271.3
2024,5,Tomato,Haryana,Year-round,157.3,38.9,0.963,27.5,1272.94
2024,5,Tomato,UP,Year-round,157.8,38.3,0.929,27.5,1374.82
2024,5,Tomato,Maharashtra,Year-round,127.6,38.9,0.935,27.5,1308.6
2024,5,Tomato,Karnataka,Year-round,175.4,39.0,0.985,27.5,1226.81
2024,5,Tomato,Andhra Pradesh,Year-round,139.8,36.0,0.911,27.5,1239.93
2024,5,Tomato,Madhya Pradesh,Year-round,185.3,37.0,0.972,27.5,1248.06
2024,5,Tomato,Rajasthan,Year-round,126.6,41.0,0.965,27.5,1435.48
2024,5,Tomato,Gujarat,Year-round,155.2,39.5,0.961,27.5,1337.48
2024,5,Tomato,Bihar,Year-round,127.5,41.6,0.922,27.5,1368.23
2024,5,Tomato,West Bengal,Year-round,143.6,38.9,0.913,27.5,1234.59
2024,5,Tomato,Tamil Nadu,Year-round,132.1,41.6,0.931,27.5,1419.68
2024,5,Onion,Punjab,Rabi,104.0,40.2,1.173,27.5,2153.07
2024,5,Onion,Haryana,Rabi,105.3,35.9,1.181,27.5,2023.19
2024,5,Onion,UP,Rabi,77.4,36.1,1.087,27.5,1863.19
2024,5,Onion,Maharashtra,Rabi,106.2,37.5,1.174,27.5,1929.68
2024,5,Onion,Karnataka,Rabi,99.3,35.5,1.102,27.5,2162.35
2024,5,Onion,Andhra Pradesh,Rabi,99.1,36.9,1.097,27.5,1863.52
2024,5,Onion,Madhya Pradesh,Rabi,124.5,35.5,1.129,27.5,1930.85
2024,5,Onion,Rajasthan,Rabi,67.1,37.3,1.137,27.5,2161.9
2024,5,Onion,Gujarat,Rabi,86.9,40.1,1.101,27.5,2002.46
2024,5,Onion,Bihar,Rabi,121.2,36.7,1.188,27.5,2152.17
2024,5,Onion,West Bengal,Rabi,132.3,37.5,1.098,27.5,2043.33
2024,5,Onion,Tamil Nadu,Rabi,76.4,36.9,1.145,27.5,2014.52
2024,5,Soybean,Punjab,Kharif,200.3,37.8,1.057,27.5,6011.31
2024,5,Soybean,Haryana,Kharif,209.3,36.8,1.105,27.5,6240.84
2024,5,Soybean,UP,Kharif,200.2,35.0,1.095,27.5,6406.58
2024,5,Soybean,Maharashtra,Kharif,149.6,34.9,1.031,27.5,6099.06
2024,5,Soybean,Karnataka,Kharif,180.8,37.1,1.118,27.5,5816.92
2024,5,Soybean,Andhra Pradesh,Kharif,198.0,37.0,1.112,27.5,5867.79
